PEP_ID;BBCH;YEAR;DAY
19488;60;2001;133
19487;60;2001;137
19486;60;2001;138
19488;60;2002;129
19486;60;2002;134
19487;60;2002;136
19487;60;2003;133
19486;60;2003;133
19488;60;2003;144
19487;60;2004;134
19486;60;2004;141
19488;60;2004;147
19487;60;2005;140
19488;60;2005;141
19486;60;2005;144
19488;60;2006;144
19487;60;2006;145
19486;60;2006;149
19488;60;2007;128
19487;60;2007;129
19486;60;2007;138
19488;60;2008;134
19487;60;2008;136
19486;60;2008;140
19487;60;2009;130
19488;60;2009;133
19486;60;2009;137
19487;60;2010;141
19488;60;2010;153
19486;60;2010;156
19487;60;2011;131
19488;60;2011;136
19486;60;2011;150
20311;60;2012;126
19485;60;2012;134
19488;60;2012;138
19486;60;2012;141
7282;60;2012;141
20385;60;2012;150
20384;60;2012;151
20382;60;2012;154
20312;60;2012;159
20313;60;2012;163
7352;60;2013;123
20311;60;2013;134
19485;60;2013;138
7282;60;2013;143
20385;60;2013;151
19488;60;2013;152
20384;60;2013;152
20382;60;2013;163
19486;60;2013;163
20312;60;2013;169
20313;60;2013;169
7352;60;2015;125
20311;60;2015;134
19485;60;2015;135
19488;60;2015;141
19486;60;2015;150
7282;60;2015;150
20383;60;2015;152
20385;60;2015;155
20382;60;2015;156
20384;60;2015;160
20312;60;2015;177
20313;60;2015;180
